,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,b19013_001,median,mean,pop,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
1091,position19,0,1,1,75,0,62403,Woman,FALSE,Caucasian,20,24,50,TRUE,FALSE,Master's Degree,6,5,4,75,0,2000000,La Crosse,WI,54601,United States,one,10385,Public Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1092,position1,7,5,4,75,0,70165,Woman,FALSE,Caucasian,20,30,56,TRUE,FALSE,Master's Degree,6,5,4,75,0,2000000,La Crosse,WI,54601,United States,one,10385,Public Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1093,position1,1,0,0,30,13,44142,Woman,FALSE,Caucasian,7,8,31,FALSE,TRUE,Master's Degree,2,0,0,30,13,65000,La Crosse,WI,54601,United States,one,2830,Private Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1094,position5,0,0,1,75,0,55523,Man,FALSE,Caucasian,18,18,42,FALSE,FALSE,Master's Degree,6,5,4,75,0,2000000,La Crosse,WI,54601,United States,one,10385,Public Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1095,position9,0,0,2,75,0,41113,Man,FALSE,Caucasian,1,1,25,FALSE,FALSE,Master's Degree,6,5,4,75,0,2000000,La Crosse,WI,54601,United States,one,10385,Public Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1097,position11,0,0,2,75,0,42519,Woman,FALSE,Caucasian,1,1,26,FALSE,FALSE,Master's Degree,6,5,4,75,0,2000000,La Crosse,WI,54601,United States,one,10385,Public Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1090,position6,0,0,0,75,0,60017,Man,FALSE,Caucasian,4,4,48,FALSE,FALSE,Master's Degree,6,5,4,75,0,2000000,La Crosse,WI,54601,United States,one,10385,Public Institution,42174,44025,55335,49282,7.011235955,7.117509207,92.98876404,92.88249079,32.39700375,32.13257449,6.140664049,2.812148481,9.259912338,42.83843015,670,3.495335479,11346,247,155,77,133,87,52,2,55,106,83,178,583,488,1974,1979,1574,819,1153,738,473,239,111,20,20,23272,1162,942,1312,863,1437,958,1236,2012,1681,1110,1391,1296,1381,1374,1318,374,649,230,386,642,640,399,479,25822,1024,1027,1284,602,2499,1167,1423,1861,1895,1189,876,1307,1435,1421,1483,548,497,362,364,869,857,729,1103,2.633748248,62.9726163,37.0273837,54.82770787,27.82547336
1084,position12,0,0,0,7,0,10000,Woman,FALSE,Caucasian,10,10,32,FALSE,FALSE,Bachelor's Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1087,position5,0,0,0,0,0,34000,Woman,FALSE,Caucasian,5,5,27,FALSE,FALSE,Bachelor's Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1082,position11,0,1,1,90,1,46000,Woman,FALSE,Caucasian,2,6,29,FALSE,FALSE,Master's Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1086,position25,0,0,0,10,0,32500,Man,FALSE,Caucasian,5,5,36,FALSE,FALSE,No College Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1085,position10,0,0,0,10,0,25000,Woman,FALSE,Caucasian,13,13,52,FALSE,FALSE,Bachelor's Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1083,position17,0,1,0,40,1,46000,Man,FALSE,Caucasian,5,7,29,FALSE,FALSE,Master's Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1088,position10,4,3,1,130,10,64000,Man,FALSE,Caucasian,7,17,43,FALSE,FALSE,Master's Degree,3,2,1,90,2,750000,River Falls,WI,54022,United States,one,6443,Public Institution,61414,57463,69667,22358,5.419463087,2.787121576,94.58053691,97.21287842,41.29194631,42.28736185,6.216122708,3.631430658,6.630255303,32.57970278,803,1.575490331,5308,65,21,25,9,56,2,14,0,31,44,32,26,57,266,404,612,716,1096,532,765,218,217,69,31,10365,407,404,750,340,817,544,179,964,732,477,561,669,798,705,725,204,181,149,152,242,143,137,85,11406,605,509,549,345,1670,245,407,833,652,488,500,814,813,847,592,179,263,136,96,368,181,86,228,8.928416486,64.20257725,35.79742275,57.34892788,33.17738791
1079,position6,0,0,0,3,0,23000,Man,FALSE,Caucasian,2,6,32,FALSE,FALSE,Bachelor's Degree,2,0,0,60,1,600000,Milwaukee,WI,53202,United States,one,2564,Private Institution,44093,41513,62142,23386,3.501015653,7.181571816,96.49898435,92.81842818,63.3528498,62.24439517,3.750842886,2.309554852,6.564874754,78.08190262,753,8.59203916,3115,0,22,26,0,0,0,0,0,20,7,0,42,72,214,116,273,312,627,375,541,196,182,58,32,12124,141,55,64,93,589,223,395,2195,2294,1407,961,496,488,604,625,186,213,126,189,300,161,235,84,11165,242,57,128,56,552,211,375,1426,2570,650,481,737,439,530,583,191,204,166,210,257,353,309,438,2.017164693,74.67322087,25.32677913,43.49824277,23.26754979
1080,position22,0,0,0,17,0,44000,Man,FALSE,Caucasian,8,8,44,FALSE,FALSE,Bachelor's Degree,2,0,0,60,1,600000,Milwaukee,WI,53202,United States,one,2564,Private Institution,44093,41513,62142,23386,3.501015653,7.181571816,96.49898435,92.81842818,63.3528498,62.24439517,3.750842886,2.309554852,6.564874754,78.08190262,753,8.59203916,3115,0,22,26,0,0,0,0,0,20,7,0,42,72,214,116,273,312,627,375,541,196,182,58,32,12124,141,55,64,93,589,223,395,2195,2294,1407,961,496,488,604,625,186,213,126,189,300,161,235,84,11165,242,57,128,56,552,211,375,1426,2570,650,481,737,439,530,583,191,204,166,210,257,353,309,438,2.017164693,74.67322087,25.32677913,43.49824277,23.26754979
1081,position1,1,0,0,40,1,63000,Man,FALSE,Hispanic,11,24,53,TRUE,FALSE,Master's Degree,2,0,0,60,1,600000,Milwaukee,WI,53202,United States,one,2564,Private Institution,44093,41513,62142,23386,3.501015653,7.181571816,96.49898435,92.81842818,63.3528498,62.24439517,3.750842886,2.309554852,6.564874754,78.08190262,753,8.59203916,3115,0,22,26,0,0,0,0,0,20,7,0,42,72,214,116,273,312,627,375,541,196,182,58,32,12124,141,55,64,93,589,223,395,2195,2294,1407,961,496,488,604,625,186,213,126,189,300,161,235,84,11165,242,57,128,56,552,211,375,1426,2570,650,481,737,439,530,583,191,204,166,210,257,353,309,438,2.017164693,74.67322087,25.32677913,43.49824277,23.26754979
1074,position22,0,0,0,15,0,34000,Man,FALSE,Caucasian,1,1,27,FALSE,FALSE,Master's Degree,5,3,0,250,0,1200000,Whitewater,WI,53190,United States,one,12028,Public Institution,40510,42459,55092,19200,12.61186264,7.544347083,87.38813736,92.45565292,28.38709677,29.21564437,4.262564584,4.134135415,8.39750109,46.82551213,714,5.365441487,3660,85,37,76,3,0,33,3,0,0,2,12,28,60,154,421,565,563,650,349,290,118,136,66,9,9882,244,524,509,253,1197,858,616,876,685,556,383,403,465,557,441,191,198,110,175,269,142,119,111,9054,453,319,361,232,1196,642,590,582,523,506,352,376,493,479,372,240,147,125,167,255,253,140,251,5.042107536,58.41520374,41.58479626,68.1042507,42.16568415
1073,position9,1,0,0,140,0,48334,Man,FALSE,Caucasian,7,9,32,FALSE,FALSE,Master's Degree,5,3,0,250,0,1200000,Whitewater,WI,53190,United States,one,12028,Public Institution,40510,42459,55092,19200,12.61186264,7.544347083,87.38813736,92.45565292,28.38709677,29.21564437,4.262564584,4.134135415,8.39750109,46.82551213,714,5.365441487,3660,85,37,76,3,0,33,3,0,0,2,12,28,60,154,421,565,563,650,349,290,118,136,66,9,9882,244,524,509,253,1197,858,616,876,685,556,383,403,465,557,441,191,198,110,175,269,142,119,111,9054,453,319,361,232,1196,642,590,582,523,506,352,376,493,479,372,240,147,125,167,255,253,140,251,5.042107536,58.41520374,41.58479626,68.1042507,42.16568415
1075,position28,0,0,0,5,0,40000,Man,TRUE,Caucasian,7,7,34,FALSE,FALSE,Bachelor's Degree,5,3,0,250,0,1200000,Whitewater,WI,53190,United States,one,12028,Public Institution,40510,42459,55092,19200,12.61186264,7.544347083,87.38813736,92.45565292,28.38709677,29.21564437,4.262564584,4.134135415,8.39750109,46.82551213,714,5.365441487,3660,85,37,76,3,0,33,3,0,0,2,12,28,60,154,421,565,563,650,349,290,118,136,66,9,9882,244,524,509,253,1197,858,616,876,685,556,383,403,465,557,441,191,198,110,175,269,142,119,111,9054,453,319,361,232,1196,642,590,582,523,506,352,376,493,479,372,240,147,125,167,255,253,140,251,5.042107536,58.41520374,41.58479626,68.1042507,42.16568415
1076,position6,0,0,0,115,0,48334,Woman,FALSE,Caucasian,12,17,39,TRUE,FALSE,Master's Degree,5,3,0,250,0,1200000,Whitewater,WI,53190,United States,one,12028,Public Institution,40510,42459,55092,19200,12.61186264,7.544347083,87.38813736,92.45565292,28.38709677,29.21564437,4.262564584,4.134135415,8.39750109,46.82551213,714,5.365441487,3660,85,37,76,3,0,33,3,0,0,2,12,28,60,154,421,565,563,650,349,290,118,136,66,9,9882,244,524,509,253,1197,858,616,876,685,556,383,403,465,557,441,191,198,110,175,269,142,119,111,9054,453,319,361,232,1196,642,590,582,523,506,352,376,493,479,372,240,147,125,167,255,253,140,251,5.042107536,58.41520374,41.58479626,68.1042507,42.16568415
1077,position17,4,1,0,170,0,59122,Woman,FALSE,Caucasian,17,23,47,TRUE,FALSE,Master's Degree,5,3,0,250,0,1200000,Whitewater,WI,53190,United States,one,12028,Public Institution,40510,42459,55092,19200,12.61186264,7.544347083,87.38813736,92.45565292,28.38709677,29.21564437,4.262564584,4.134135415,8.39750109,46.82551213,714,5.365441487,3660,85,37,76,3,0,33,3,0,0,2,12,28,60,154,421,565,563,650,349,290,118,136,66,9,9882,244,524,509,253,1197,858,616,876,685,556,383,403,465,557,441,191,198,110,175,269,142,119,111,9054,453,319,361,232,1196,642,590,582,523,506,352,376,493,479,372,240,147,125,167,255,253,140,251,5.042107536,58.41520374,41.58479626,68.1042507,42.16568415
1078,position15,5,3,0,250,0,83661,Man,FALSE,Caucasian,23,29,52,TRUE,FALSE,Master's Degree,5,3,0,250,0,1200000,Whitewater,WI,53190,United States,one,12028,Public Institution,40510,42459,55092,19200,12.61186264,7.544347083,87.38813736,92.45565292,28.38709677,29.21564437,4.262564584,4.134135415,8.39750109,46.82551213,714,5.365441487,3660,85,37,76,3,0,33,3,0,0,2,12,28,60,154,421,565,563,650,349,290,118,136,66,9,9882,244,524,509,253,1197,858,616,876,685,556,383,403,465,557,441,191,198,110,175,269,142,119,111,9054,453,319,361,232,1196,642,590,582,523,506,352,376,493,479,372,240,147,125,167,255,253,140,251,5.042107536,58.41520374,41.58479626,68.1042507,42.16568415
1071,position1,1,1,2,40,1,54800,Man,FALSE,Caucasian,8,13,37,FALSE,FALSE,Master's Degree,2,0,2,40,1,97000,Davenport,IA,52803,United States,one,3671,Private Institution,40418,41820,52308,22174,8.207343413,9.23597025,91.79265659,90.76402975,32.4550036,33.42799189,7.691440171,4.039181158,15.50819321,34.51858199,642,3.496959166,6114,35,87,10,7,10,19,12,164,135,398,334,497,616,1192,970,584,319,259,135,187,53,19,5,67,11466,840,646,852,855,342,149,214,623,955,973,720,665,846,663,766,202,280,97,124,153,182,176,143,11554,710,769,875,356,402,303,109,635,977,875,621,825,752,889,575,234,360,103,189,239,268,216,272,1.908032818,71.00932306,28.99067694,51.72199814,30.87185852
1072,position7,0,0,0,20,0,42000,Woman,FALSE,Caucasian,2,2,27,FALSE,FALSE,Master's Degree,2,0,2,40,1,97000,Davenport,IA,52803,United States,one,3671,Private Institution,40418,41820,52308,22174,8.207343413,9.23597025,91.79265659,90.76402975,32.4550036,33.42799189,7.691440171,4.039181158,15.50819321,34.51858199,642,3.496959166,6114,35,87,10,7,10,19,12,164,135,398,334,497,616,1192,970,584,319,259,135,187,53,19,5,67,11466,840,646,852,855,342,149,214,623,955,973,720,665,846,663,766,202,280,97,124,153,182,176,143,11554,710,769,875,356,402,303,109,635,977,875,621,825,752,889,575,234,360,103,189,239,268,216,272,1.908032818,71.00932306,28.99067694,51.72199814,30.87185852
1060,position9,0,0,3,70,0,43254,Man,FALSE,Caucasian,5,8,31,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1059,position10,0,0,0,0,0,46097,Woman,FALSE,Caucasian,1,1,28,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1061,position6,0,0,1,26,10,49200,Woman,FALSE,Caucasian,11,11,38,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1062,position10,3,1,0,0,0,77065,Woman,FALSE,Caucasian,1,1,54,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1031,position3,5,1,0,38,54,50170,Man,FALSE,Caucasian,7,9,38,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1030,position16,0,0,0,20,12,46558,Woman,FALSE,Caucasian,15,15,40,FALSE,FALSE,Bachelor's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1065,position10,0,0,0,0,0,52188,Woman,FALSE,Caucasian,1,11,49,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1037,position12,0,0,0,10,2,42255,Man,FALSE,Caucasian,3,3,34,FALSE,FALSE,Master's Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
1039,position14,1,0,0,0,0,49700,Man,FALSE,,15,15,50,FALSE,FALSE,No College Degree,38,6,4,439,167,14602630,Iowa City,IA,52242,United States,one,30129,Public Institution,,40605,96129,1592,0,,100,,0,,2.083333333,5.647840532,,,,5.772495756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,711,119,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,791,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.556354916,18.91174519,81.08825481,,
